"Velocity:0","Velocity:1","Velocity:2","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.20319,-0.3527,0,0,1,41.14,-68.86,0,0.025
-0.16728,-0.39789,0,0,1,41.36,-68.64,0,0.025
0.01616,-0.097765,0,0,1,41.58,-68.42,0,0.025
nan,nan,nan,0,0,41.8,-68.2,0,0.025
nan,nan,nan,0,0,42.02,-67.98,0,0.025
nan,nan,nan,0,0,42.24,-67.76,0,0.025
-0.16283,0.21991,0,0,1,42.46,-67.54,0,0.025
0.07237,-0.083936,0,0,1,42.68,-67.32,0,0.025
0.62134,-0.84339,0,0,1,42.9,-67.1,0,0.025
1.0586,-0.34117,0,0,1,43.12,-66.88,0,0.025
nan,nan,nan,0,0,43.34,-66.66,0,0.025
0.51412,0.071197,0,0,1,43.56,-66.44,0,0.025
0.95309,0.36654,0,0,1,43.78,-66.22,0,0.025
1.1749,0.43979,0,0,1,44,-66,0,0.025
1.4158,0.37122,0,0,1,44.22,-65.78,0,0.025
1.6417,0.63047,0,0,1,44.44,-65.56,0,0.025
1.4187,0.7471,0,0,1,44.66,-65.34,0,0.025
1.3167,0.68683,0,0,1,44.88,-65.12,0,0.025
1.4191,0.57365,0,0,1,45.1,-64.9,0,0.025
1.5716,0.068344,0,0,1,45.32,-64.68,0,0.025
1.5682,0.11385,0,0,1,45.54,-64.46,0,0.025
1.1804,0.43947,0,0,1,45.76,-64.24,0,0.025
0.75018,0.38655,0,0,1,45.98,-64.02,0,0.025
0.60678,0.41955,0,0,1,46.2,-63.8,0,0.025
0.69093,0.53576,0,0,1,46.42,-63.58,0,0.025
0.54967,0.36921,0,0,1,46.64,-63.36,0,0.025
0.44832,0.37812,0,0,1,46.86,-63.14,0,0.025
0.52305,0.58626,0,0,1,47.08,-62.92,0,0.025
0.82031,0.19435,0,0,1,47.3,-62.7,0,0.025
0.18905,0.26745,0,0,1,47.52,-62.48,0,0.025
0.026478,0.59884,0,0,1,47.74,-62.26,0,0.025
0.25524,1.2515,0,0,1,47.96,-62.04,0,0.025
0.74105,1.4649,0,0,1,48.18,-61.82,0,0.025
0.9419,1.3205,0,0,1,48.4,-61.6,0,0.025
0.87474,1.3337,0,0,1,48.62,-61.38,0,0.025
nan,nan,nan,0,0,48.84,-61.16,0,0.025
nan,nan,nan,0,0,49.06,-60.94,0,0.025
-0.21493,0.49168,0,0,1,49.28,-60.72,0,0.025
-0.095481,0.46342,0,0,1,49.5,-60.5,0,0.025
0.28384,0.35607,0,0,1,49.72,-60.28,0,0.025
0.68575,0.16652,0,0,1,49.94,-60.06,0,0.025
